timestamp,in_time_frame,current_dem_target,action,mode,hot_prod,cold_prod,hot_dem,cold_dem
2025-12-09 10:36:16,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:22,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:27,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:33,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:38,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:44,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:49,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:36:54,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:00,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:05,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:11,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:24,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:29,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:35,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:40,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:46,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:51,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:37:57,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:02,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:08,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:14,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:19,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:25,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:30,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:36,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:41,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:47,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:52,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:38:57,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:03,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:08,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:14,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:32,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:37,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:43,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:48,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:53,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:39:59,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:04,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:10,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:15,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:21,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:26,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:32,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:37,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:43,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:48,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:54,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:40:59,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:05,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:10,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:16,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:21,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:27,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:32,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:38,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:43,True,39922022.75,no,hot,1742835.57,471845.85,0,0
2025-12-09 10:41:49,True,39922022.75,no,hot,1742835.57,471845.85,0,0
