"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:11:04";0;1;45989132681,169
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:11:04";0;1;45989132681,169
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:16:04";0;1;45989136153,9005
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:16:04";0;1;45989136153,9005
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:16:04";0;1;45989136153,9005
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:21:04";0;1;45989139626,5046
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:21:04";0;1;45989139626,5046
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:21:04";0;1;45989139626,5046
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:26:04";0;1;45989143098,044
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:26:04";0;1;45989143098,044
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:26:04";0;1;45989143098,044
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:31:04";0;1;45989146570,3704
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:31:04";0;1;45989146570,3704
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:31:04";0;1;45989146570,3704
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:36:04";0;1;45989150042,1644
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:36:04";0;1;45989150042,1644
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:36:04";0;1;45989150042,1644
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:41:04";0;1;45989153515,1273
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:41:04";0;1;45989153515,1273
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:41:04";0;1;45989153515,1273
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:46:04";0;1;45989156987,3264
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:46:04";0;1;45989156987,3264
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:46:04";0;1;45989156987,3264
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:51:04";0;1;45989160459,4907
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:51:04";0;1;45989160459,4907
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:51:04";0;1;45989160459,4907
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 3:56:04";0;1;45989163931,2731
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 3:56:04";0;1;45989163931,2731
"IO_SENSOR1_DATA_RCEa";"28/11/2025 3:56:04";0;1;45989163931,2731
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:01:04";0;1;45989167404,2477
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:01:04";0;1;45989167404,2477
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:01:04";0;1;45989167404,2477
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:06:04";0;1;45989170876,4931
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:06:04";0;1;45989170876,4931
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:06:04";0;1;45989170876,4931
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:11:04";0;1;45989174348,4028
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:11:04";0;1;45989174348,4028
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:11:04";0;1;45989174348,4028
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:16:04";0;1;45989177820,3472
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:16:04";0;1;45989177820,3472
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:16:04";0;1;45989177820,3472
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:21:04";0;1;45989181292,419
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:21:04";0;1;45989181292,419
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:21:04";0;1;45989181292,419
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:26:04";0;1;45989184765,2778
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:26:04";0;1;45989184765,2778
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:26:04";0;1;45989184765,2778
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:31:04";0;1;45989188236,875
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:31:04";0;1;45989188236,875
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:31:04";0;1;45989188236,875
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:36:04";0;1;45989191709,5833
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:36:04";0;1;45989191709,5833
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:36:04";0;1;45989191709,5833
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:41:04";0;1;45989195182,2454
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:41:04";0;1;45989195182,2454
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:41:04";0;1;45989195182,2454
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:46:04";0;1;45989198653,8657
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:46:04";0;1;45989198653,8657
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:46:04";0;1;45989198653,8657
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:51:04";0;1;45989202125,8449
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:51:04";0;1;45989202125,8449
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:51:04";0;1;45989202125,8449
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 4:56:04";0;1;45989205598,3333
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 4:56:04";0;1;45989205598,3333
"IO_SENSOR1_DATA_RCEa";"28/11/2025 4:56:04";0;1;45989205598,3333
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:01:04";0;1;45989209070,8218
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:01:04";0;1;45989209070,8218
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:01:04";0;1;45989209070,8218
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:06:04";0;1;45989212542,7894
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:06:04";0;1;45989212542,7894
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:06:04";0;1;45989212542,7894
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:11:04";0;1;45989216015,3704
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:11:04";0;1;45989216015,3704
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:11:04";0;1;45989216015,3704
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:16:04";0;1;45989219487,8009
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:16:04";0;1;45989219487,8009
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:16:04";0;1;45989219487,8009
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:21:04";0;1;45989222959,9884
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:21:04";0;1;45989222959,9884
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:21:04";0;1;45989222959,9884
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:26:04";0;1;45989226432,6389
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:26:04";0;1;45989226432,6389
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:26:04";0;1;45989226432,6389
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:31:04";0;1;45989229904,3981
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:31:04";0;1;45989229904,3981
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:31:04";0;1;45989229904,3981
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:36:04";0;1;45989233376,4583
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:36:04";0;1;45989233376,4583
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:36:04";0;1;45989233376,4583
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:41:04";0;1;45989236849,4097
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:41:04";0;1;45989236849,4097
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:41:04";0;1;45989236849,4097
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:46:04";0;1;45989240320,7176
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:46:04";0;1;45989240320,7176
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:46:04";0;1;45989240320,7176
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:51:04";0;1;45989243793,6806
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:51:04";0;1;45989243793,6806
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:51:04";0;1;45989243793,6806
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 5:56:04";0;1;45989247265,162
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 5:56:04";0;1;45989247265,162
"IO_SENSOR1_DATA_RCEa";"28/11/2025 5:56:04";0;1;45989247265,162
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:01:04";0;1;45989250738,0671
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:01:04";0;1;45989250738,0671
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:01:04";0;1;45989250738,0671
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:06:04";0;1;45989254209,9421
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:06:04";0;1;45989254209,9421
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:06:04";0;1;45989254209,9421
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:11:04";0;1;45989257681,8866
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:11:04";0;1;45989257681,8866
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:11:04";0;1;45989257681,8866
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:16:04";0;1;45989261154,7917
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:16:04";0;1;45989261154,7917
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:16:04";0;1;45989261154,7917
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:21:04";0;1;45989264626,5856
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:21:04";0;1;45989264626,5856
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:21:04";0;1;45989264626,5856
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:26:04";0;1;45989268099,375
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:26:04";0;1;45989268099,375
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:26:04";0;1;45989268099,375
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:31:04";0;1;45989271571,5046
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:31:04";0;1;45989271571,5046
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:31:04";0;1;45989271571,5046
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:36:04";0;1;45989275043,4259
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:36:04";0;1;45989275043,4259
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:36:04";0;1;45989275043,4259
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:41:04";0;1;45989278515,8102
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:41:04";0;1;45989278515,8102
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:41:04";0;1;45989278515,8102
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:46:04";0;1;45989281987,5116
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:46:04";0;1;45989281987,5116
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:46:04";0;1;45989281987,5116
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:51:04";0;1;45989285460,3935
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:51:04";0;1;45989285460,3935
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:51:04";0;1;45989285460,3935
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 6:56:04";0;1;45989288931,9792
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 6:56:04";0;1;45989288931,9792
"IO_SENSOR1_DATA_RCEa";"28/11/2025 6:56:04";0;1;45989288931,9792
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:01:04";0;1;45989292405,1852
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:01:04";0;1;45989292405,1852
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:01:04";0;1;45989292405,1852
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:06:04";0;1;45989295877,1412
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:06:04";0;1;45989295877,1412
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:06:04";0;1;45989295877,1412
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:11:04";0;1;45989299349,0856
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:11:04";0;1;45989299349,0856
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:11:04";0;1;45989299349,0856
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:16:04";0;1;45989302821,8866
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:16:04";0;1;45989302821,8866
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:16:04";0;1;45989302821,8866
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:21:04";0;1;45989306293,7037
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:21:04";0;1;45989306293,7037
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:21:04";0;1;45989306293,7037
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:26:04";0;1;45989309765,706
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:26:04";0;1;45989309765,706
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:26:04";0;1;45989309765,706
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:31:04";0;1;45989313238,6227
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:31:04";0;1;45989313238,6227
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:31:04";0;1;45989313238,6227
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:36:04";0;1;45989316710,6597
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:36:04";0;1;45989316710,6597
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:36:04";0;1;45989316710,6597
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:41:04";0;1;45989320182,3264
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:41:04";0;1;45989320182,3264
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:41:04";0;1;45989320182,3264
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:46:04";0;1;45989323655,2894
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:46:04";0;1;45989323655,2894
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:46:04";0;1;45989323655,2894
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:51:04";0;1;45989327127,0833
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:51:04";0;1;45989327127,0833
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:51:04";0;1;45989327127,0833
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 7:56:04";0;1;45989330599,2014
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 7:56:04";0;1;45989330599,2014
"IO_SENSOR1_DATA_RCEa";"28/11/2025 7:56:04";0;1;45989330599,2014
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:01:04";0;1;45989334071,9444
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:01:04";0;1;45989334071,9444
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:01:04";0;1;45989334071,9444
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:06:04";0;1;45989337544,213
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:06:04";0;1;45989337544,213
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:06:04";0;1;45989337544,213
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:11:04";0;1;45989341016,1111
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:11:04";0;1;45989341016,1111
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:11:04";0;1;45989341016,1111
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:16:04";0;1;45989344488,8079
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:16:04";0;1;45989344488,8079
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:16:04";0;1;45989344488,8079
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:21:04";0;1;45989347960,6944
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:21:04";0;1;45989347960,6944
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:21:04";0;1;45989347960,6944
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:26:04";0;1;45989351432,3843
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:26:04";0;1;45989351432,3843
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:26:04";0;1;45989351432,3843
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:31:04";0;1;45989354905,3009
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:31:04";0;1;45989354905,3009
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:31:04";0;1;45989354905,3009
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:36:04";0;1;45989358377,4537
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:36:04";0;1;45989358377,4537
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:36:04";0;1;45989358377,4537
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:41:04";0;1;45989361850,1736
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:41:04";0;1;45989361850,1736
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:41:04";0;1;45989361850,1736
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:46:04";0;1;45989365321,6551
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:46:04";0;1;45989365321,6551
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:46:04";0;1;45989365321,6551
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:51:04";0;1;45989368793,6111
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:51:04";0;1;45989368793,6111
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:51:04";0;1;45989368793,6111
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 8:56:04";0;1;45989372266,3773
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 8:56:04";0;1;45989372266,3773
"IO_SENSOR1_DATA_RCEa";"28/11/2025 8:56:04";0;1;45989372266,3773
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:01:04";0;1;45989375738,4259
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:01:04";0;1;45989375738,4259
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:01:04";0;1;45989375738,4259
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:06:04";0;1;45989379210,7176
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:06:04";0;1;45989379210,7176
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:06:04";0;1;45989379210,7176
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:11:04";0;1;45989382683,4606
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:11:04";0;1;45989382683,4606
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:11:04";0;1;45989382683,4606
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:16:04";0;1;45989386155,2315
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:16:04";0;1;45989386155,2315
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:16:04";0;1;45989386155,2315
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:21:04";0;1;45989389627,0833
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:21:04";0;1;45989389627,0833
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:21:04";0;1;45989389627,0833
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:26:04";0;1;45989393099,757
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:26:04";0;1;45989393099,757
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:26:04";0;1;45989393099,757
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:31:04";0;1;45989396572,6273
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:31:04";0;1;45989396572,6273
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:31:04";0;1;45989396572,6273
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:36:04";0;1;45989400044,2593
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:36:04";0;1;45989400044,2593
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:36:04";0;1;45989400044,2593
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:41:04";0;1;45989403517,0023
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:41:04";0;1;45989403517,0023
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:41:04";0;1;45989403517,0023
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:46:04";0;1;45989406989,4213
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:46:04";0;1;45989406989,4213
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:46:04";0;1;45989406989,4213
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:51:04";0;1;45989410461,3542
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:51:04";0;1;45989410461,3542
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:51:04";0;1;45989410461,3542
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 9:56:04";0;1;45989413933,0324
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 9:56:04";0;1;45989413933,0324
"IO_SENSOR1_DATA_RCEa";"28/11/2025 9:56:04";0;1;45989413933,0324
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:01:04";0;1;45989417405,0232
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:01:04";0;1;45989417405,0232
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:01:04";0;1;45989417405,0232
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:06:04";0;1;45989420877,2801
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:06:04";0;1;45989420877,2801
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:06:04";0;1;45989420877,2801
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:11:04";0;1;45989424349,8148
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:11:04";0;1;45989424349,8148
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:11:04";0;1;45989424349,8148
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:16:04";0;1;45989427822,0255
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:16:04";0;1;45989427822,0255
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:16:04";0;1;45989427822,0255
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:21:04";0;1;45989431294,1435
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:21:04";0;1;45989431294,1435
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:21:04";0;1;45989431294,1435
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:26:04";0;1;45989434766,7593
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:26:04";0;1;45989434766,7593
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:26:04";0;1;45989434766,7593
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:31:04";0;1;45989438239,2593
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:31:04";0;1;45989438239,2593
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:31:04";0;1;45989438239,2593
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:36:04";0;1;45989441711,3426
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:36:04";0;1;45989441711,3426
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:36:04";0;1;45989441711,3426
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:41:04";0;1;45989445183,1018
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:41:04";0;1;45989445183,1018
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:41:04";0;1;45989445183,1018
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:46:04";0;1;45989448655,8102
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:46:04";0;1;45989448655,8102
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:46:04";0;1;45989448655,8102
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:51:04";0;1;45989452127,662
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:51:04";0;1;45989452127,662
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:51:04";0;1;45989452127,662
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 10:56:04";0;1;45989455600,3819
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 10:56:04";0;1;45989455600,3819
"IO_SENSOR1_DATA_RCEa";"28/11/2025 10:56:04";0;1;45989455600,3819
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 11:01:04";0;1;45989459072,7431
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 11:01:04";0;1;45989459072,7431
"IO_SENSOR1_DATA_RCEa";"28/11/2025 11:01:04";0;1;45989459072,7431
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 11:06:04";0;1;45989462544,6759
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 11:06:04";0;1;45989462544,6759
"IO_SENSOR1_DATA_RCEa";"28/11/2025 11:06:04";0;1;45989462544,6759
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 11:11:04";0;1;45989466017,5116
"IO_RAW_SENSOR1_DATA_RCEa";"28/11/2025 11:11:04";0;1;45989466017,5116
"IO_SENSOR1_DATA_RCEa";"28/11/2025 11:11:04";0;1;45989466017,5116
"IO_BODY_TEMPERATURE_RCEa";"28/11/2025 11:16:04";0;1;45989469489,1898
